序号	方向	层级	出现轮次	累计触发	累计命中	综合命中率	平均命中率	波动	综合评分	各状态命中率	估算总盈亏	条件组合
762	做空	优质	2	110	61	55.5%	55.5%	0.001	67.6	多头53%  震荡67%	+12.80%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格） & MA5斜率向上（宽松）
763	做空	优质	1	12	7	58.3%	58.3%	0.000	67.6	多头56%	+1.88%	ATR波动率比>1.8（严格） & 布林中区>0.60（宽松） & KDJ-K>75（严格） & MACD柱<0(空头)（宽松）
764	做空	优质	1	12	7	58.3%	58.3%	0.000	67.6	多头83%  ⚠震荡33%	+1.88%	ATR波动率比>1.8（严格） & 布林位置>0.75（宽松） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松）
765	做空	优质	1	12	7	58.3%	58.3%	0.000	67.6	⚠多头44%	+1.88%	布林中区>0.65（严格） & KDJ-J>75（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格）
766	做空	优质	1	12	7	58.3%	58.3%	0.000	67.6	多头67%	+1.88%	布林位置>0.75（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI>60（宽松） & 上影线/实体>1.5（宽松）
767	做空	优质	1	12	7	58.3%	58.3%	0.000	67.6	空头80%	+1.88%	连续阳线≥3（严格） & MACD柱<0(空头)（宽松） & RSI温和>55（严格） & 上影线/实体>2.5（严格） & 量比>1.3（宽松）
768	做空	优质	1	12	7	58.3%	58.3%	0.000	67.6	空头67%	+1.88%	偏离MA5温和>0.3%（宽松） & OBV方向卖压（宽松） & 量比温和>1.1（宽松）
769	做多	精品	3	55	41	74.5%	74.2%	0.067	67.5	空头79%  ⚠震荡62%	+10.10%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松）
770	做多	精品	3	55	41	74.5%	74.2%	0.067	67.5	空头80%  ⚠震荡62%	+10.10%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格）
771	做多	精品	3	55	41	74.5%	74.2%	0.067	67.5	空头79%  ⚠震荡62%	+10.10%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & 量比温和>1.1（宽松）
772	做多	精品	3	55	41	74.5%	74.2%	0.067	67.5	空头79%  ⚠震荡62%	+10.10%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI温和<45（严格）
773	做多	精品	3	55	41	74.5%	74.2%	0.067	67.5	空头79%  ⚠震荡58%	+10.10%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格）
774	做多	优质	3	46	31	67.4%	68.5%	0.022	67.5	空头70%  ⚠震荡50%	+3.84%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松）
775	做多	优质	3	46	31	67.4%	68.5%	0.022	67.5	空头71%  ⚠震荡50%	+3.84%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格）
776	做多	优质	3	112	76	67.9%	72.9%	0.057	67.5	空头66%  震荡79%	+10.08%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & KDJ-K<25（严格） & RSI<30（严格）
777	做空	优质	2	92	51	55.4%	55.4%	0.001	67.5	多头53%  震荡67%	+10.68%	布林位置>0.85（严格） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格） & MA5斜率>0.05%（严格）
778	做多	精品	3	30	23	76.7%	78.2%	0.075	67.4	空头73%	+6.40%	KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI<30（严格）
779	做多	优质	3	112	76	67.9%	71.5%	0.047	67.4	空头66%  震荡76%	+10.08%	偏离MA5温和<-0.3%（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI<30（严格） & 量比>1.3（宽松）
780	做多	优质	2	30	21	70.0%	71.6%	0.034	67.3	空头67%  震荡75%	+3.60%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & RSI<30（严格） & 量比温和>1.1（宽松）
781	做多	优质	2	30	21	70.0%	71.6%	0.034	67.3	空头68%  震荡75%	+3.60%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & MA5斜率向下（宽松） & RSI<30（严格）
782	做多	优质	2	30	21	70.0%	71.6%	0.034	67.3	空头67%  震荡78%	+3.60%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & MA5斜率向下（宽松） & RSI<30（严格） & 量比温和>1.1（宽松）
783	做空	精品	3	35	21	60.0%	60.4%	0.046	67.3	多头55%	+6.30%	偏离MA5温和>0.5%（严格） & 连续阳线≥3（严格） & KDJ-J>85（严格） & RSI>60（宽松） & 量比>1.3（宽松）
784	做多	精品	3	60	43	71.7%	71.6%	0.048	67.3	⚠多头62%  空头78%  ⚠震荡58%	+8.60%	偏离MA5温和<-0.5%（严格） & RSI<40（宽松）
785	做多	优质	1	99	69	69.7%	69.7%	0.000	67.3	空头67%  震荡83%	+11.46%	偏离MA5温和<-0.3%（宽松） & KDJ-K<25（严格） & RSI温和<45（严格） & 量比>1.3（宽松）
786	做多	精品	3	53	39	73.6%	73.4%	0.062	67.3	空头79%  ⚠震荡58%	+9.02%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & RSI<40（宽松）
787	做多	精品	3	53	39	73.6%	73.4%	0.062	67.3	多头80%  空头78%  ⚠震荡58%	+9.02%	偏离MA5温和<-0.5%（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
788	做多	精品	3	53	39	73.6%	73.4%	0.062	67.3	空头79%  ⚠震荡62%	+9.02%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & 量比温和>1.1（宽松）
789	做多	精品	3	53	39	73.6%	73.4%	0.062	67.3	多头80%  空头77%  ⚠震荡62%	+9.02%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 量比>1.3（宽松）
790	做多	精品	4	38	28	73.7%	72.9%	0.069	67.2	空头75%  震荡71%	+6.52%	ATR波动率比>1.8（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松） & 量比>1.3（宽松）
791	做多	优质	3	43	29	67.4%	68.4%	0.023	67.2	空头70%  ⚠震荡56%	+3.62%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & RSI<40（宽松）
792	做多	优质	3	43	29	67.4%	68.4%	0.023	67.2	空头71%  ⚠震荡50%	+3.62%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
793	做多	优质	3	43	29	67.4%	68.4%	0.023	67.2	空头71%  ⚠震荡50%	+3.62%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松）
794	做多	优质	3	43	29	67.4%	68.4%	0.023	67.2	空头71%  ⚠震荡50%	+3.62%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松） & RSI温和<45（严格）
795	做多	优质	3	43	29	67.4%	68.4%	0.023	67.2	空头71%  ⚠震荡50%	+3.62%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松） & MA5斜率向下（宽松）
796	做多	精品	2	28	20	71.4%	73.1%	0.047	67.2	⚠空头59%  震荡91%	+3.92%	布林中区<0.40（宽松） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.8（严格）
797	做空	优质	3	39	22	56.4%	56.7%	0.024	67.2	多头55%  震荡67%	+5.06%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格） & RSI>60（宽松） & 量比>1.3（宽松）
798	做空	优质	2	96	53	55.2%	55.2%	0.001	67.1	多头53%  震荡67%	+10.84%	布林位置>0.75（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格） & RSI温和>55（严格）
799	做空	优质	2	96	53	55.2%	55.2%	0.001	67.1	多头53%  震荡67%	+10.84%	布林中区>0.65（严格） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格） & RSI温和>55（严格）
800	做空	优质	2	96	53	55.2%	55.2%	0.001	67.1	多头53%  震荡67%	+10.84%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格） & MA5斜率>0.05%（严格） & RSI温和>55（严格）
801	做多	优质	3	82	56	68.3%	69.2%	0.029	67.1	空头65%  震荡79%	+7.88%	ATR波动率比>1.8（严格） & 布林位置<0.15（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & 量比>1.3（宽松）
802	做多	优质	3	82	56	68.3%	69.2%	0.029	67.1	空头65%  震荡79%	+7.88%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & RSI温和<45（严格） & 量比>1.3（宽松）
803	做多	优质	1	23	16	69.6%	69.6%	0.000	67.0	空头73%  ⚠震荡64%	+2.62%	布林中区<0.40（宽松） & KDJ-K<35（宽松） & MACD柱翻正（严格） & OBV方向买压（宽松） & RSI温和<50（宽松）
804	做多	精品	3	51	37	72.5%	72.5%	0.056	67.0	空头77%  ⚠震荡62%	+7.94%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 量比>1.3（宽松）
805	做多	精品	3	51	37	72.5%	72.5%	0.056	67.0	空头77%  ⚠震荡62%	+7.94%	偏离MA5温和<-0.5%（严格） & RSI温和<50（宽松） & 量比>1.3（宽松）
806	做多	精品	3	51	37	72.5%	72.5%	0.056	67.0	空头78%  ⚠震荡58%	+7.94%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
807	做多	精品	2	35	27	77.1%	75.5%	0.063	67.0	空头71%  震荡83%	+7.70%	KDJ-K<35（宽松） & 下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松）
808	做多	优质	3	38	26	68.4%	68.3%	0.022	66.9	空头76%  ⚠震荡44%	+3.72%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI<40（宽松）
809	做多	优质	3	35	24	68.6%	68.3%	0.022	66.9	空头75%  ⚠震荡55%	+3.50%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
810	做多	优质	3	117	79	67.5%	69.9%	0.036	66.9	⚠空头63%  震荡83%	+9.98%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & RSI<30（严格） & 量比>1.3（宽松）
811	做空	优质	1	19	11	57.9%	57.9%	0.000	66.8	⚠多头46%  震荡83%	+2.86%	布林中区>0.60（宽松） & KDJ-J>75（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格）
812	做空	优质	1	19	11	57.9%	57.9%	0.000	66.8	多头57%  震荡60%	+2.86%	KDJ-K>65（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI>60（宽松） & 上影线/实体>1.5（宽松）
813	做空	优质	1	19	11	57.9%	57.9%	0.000	66.8	多头53%	+2.86%	ATR波动率比>1.8（严格） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & RSI>70（严格） & 量比>1.3（宽松）
814	做空	优质	1	19	11	57.9%	57.9%	0.000	66.8	多头53%	+2.86%	ATR波动率比>1.8（严格） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & RSI>70（严格） & 量比温和>1.1（宽松）
815	做空	优质	1	19	11	57.9%	57.9%	0.000	66.8	⚠多头50%  震荡71%	+2.86%	布林中区>0.60（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格） & 量比>1.3（宽松）
816	做空	优质	2	100	55	55.0%	55.0%	0.001	66.8	多头52%  震荡67%	+11.00%	布林位置>0.75（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格）
817	做多	优质	3	40	27	67.5%	68.3%	0.024	66.8	空头72%  ⚠震荡50%	+3.40%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & MA5斜率<-0.05%（严格） & RSI<40（宽松）
818	做多	优质	1	36	25	69.4%	69.4%	0.000	66.8	⚠空头59%  震荡100%	+4.04%	布林位置<0.15（严格） & 连续阴线≥2（宽松） & 下影线/实体>2.5（严格） & RSI<30（严格） & 量比>1.8（严格）
819	做多	优质	1	98	68	69.4%	69.4%	0.000	66.7	空头66%  震荡83%	+10.92%	布林位置<0.15（严格） & 偏离MA5温和<-0.3%（宽松） & KDJ-K<25（严格） & 量比>1.3（宽松）
820	做多	精品	4	45	33	73.3%	73.2%	0.074	66.6	空头65%  震荡80%	+7.50%	MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & 量比>1.8（严格）
821	做多	优质	3	70	48	68.6%	69.9%	0.037	66.6	空头69%  震荡67%	+7.00%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & KDJ-K<25（严格） & RSI<30（严格） & 量比>1.3（宽松）
822	做多	优质	3	72	49	68.1%	69.2%	0.032	66.6	空头66%  震荡79%	+6.68%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<25（严格） & 量比>1.8（严格）
823	做多	优质	2	100	69	69.0%	69.0%	0.016	66.5	空头69%  震荡69%	+10.60%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & RSI<40（宽松） & 量比>1.8（严格）
824	做多	精品	3	50	37	74.0%	73.2%	0.064	66.5	空头79%  ⚠震荡55%	+8.80%	偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI<40（宽松）
825	做多	精品	3	50	37	74.0%	73.2%	0.064	66.5	空头79%  ⚠震荡58%	+8.80%	偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
826	做多	精品	3	50	37	74.0%	73.2%	0.064	66.5	空头79%  ⚠震荡58%	+8.80%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<40（宽松）
827	做多	优质	1	101	70	69.3%	69.3%	0.000	66.5	空头66%  震荡83%	+11.14%	偏离MA5温和<-0.3%（宽松） & KDJ-K<25（严格） & 量比>1.3（宽松）
828	做空	优质	3	69	38	55.1%	57.7%	0.033	66.4	多头57%  ⚠震荡50%	+7.66%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-K>75（严格） & 量比温和>1.1（宽松）
829	做多	优质	3	55	39	70.9%	70.6%	0.043	66.4	⚠多头57%  空头77%  ⚠震荡62%	+7.30%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 量比>1.3（宽松）
830	做多	精品	3	39	29	74.4%	77.8%	0.079	66.3	空头77%  震荡67%	+7.06%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & MA5斜率向下（宽松） & RSI<30（严格）
831	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头67%	+1.42%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松） & 量比>1.8（严格）
832	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头71%  震荡67%	+1.42%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & 量比>1.8（严格）
833	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头75%  ⚠震荡60%	+1.42%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & MA5斜率<-0.05%（严格） & 量比>1.8（严格）
834	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头73%	+1.42%	连续阴线≥2（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & OBV方向买压（宽松） & RSI<30（严格）
835	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠空头64%	+1.42%	ATR波动率比>1.8（严格） & 连续阴线≥3（严格） & KDJ-J<25（宽松） & 下影线/实体>2.5（严格） & RSI<30（严格）
836	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠空头57%  震荡83%	+1.42%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & MA5斜率<-0.05%（严格） & RSI<30（严格） & 量比>1.8（严格）
837	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠空头56%	+1.42%	布林中区<0.35（严格） & 下影线/实体>2.5（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格）
838	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠多头57%  空头83%	+1.42%	偏离MA5温和<-0.3%（宽松） & KDJ-J<25（宽松） & OBV方向买压（宽松）
839	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松）
840	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & MA5斜率向下（宽松）
841	做多	优质	1	26	18	69.2%	69.2%	0.000	66.3	空头67%  震荡71%	+2.84%	ATR波动率比>1.2（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格） & 量比温和>1.1（宽松）
842	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & RSI<40（宽松） & 量比>1.3（宽松）
843	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & RSI<40（宽松）
844	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
845	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & RSI温和<50（宽松） & 量比>1.3（宽松）
846	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & 量比>1.3（宽松）
847	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & RSI温和<50（宽松）
848	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松）
849	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
850	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头78%	+1.42%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & 量比温和>1.1（宽松）
851	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头67%	+1.42%	连续阴线≥2（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.8（严格）
852	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头67%	+1.42%	KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格） & 量比>1.8（严格）
853	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头80%	+1.42%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格）
854	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠空头56%	+1.42%	KDJ-J<15（严格） & 下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格）
855	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠空头40%  震荡88%	+1.42%	布林位置<0.25（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & RSI温和<45（严格）
856	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠空头62%  震荡80%	+1.42%	ATR波动率比>1.2（宽松） & 连续阴线≥2（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.3（宽松）
857	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠空头57%  震荡83%	+1.42%	布林中区<0.35（严格） & 下影线/实体>2.5（严格） & MA5斜率<-0.05%（严格） & OBV方向买压（宽松） & 量比>1.8（严格）
858	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头100%  ⚠震荡20%	+1.42%	偏离MA5温和<-0.3%（宽松） & OBV方向买压（宽松） & 量比温和>1.1（宽松）
859	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头75%  ⚠震荡60%	+1.42%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & KDJ-K<25（严格） & MACD柱>0(多头)（宽松）
860	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠空头62%  震荡80%	+1.42%	ATR波动率比>1.2（宽松） & KDJ-K<25（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格） & 量比温和>1.1（宽松）
861	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	空头71%  震荡67%	+1.42%	KDJ-J<15（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松） & 量比>1.8（严格）
862	做多	优质	1	13	9	69.2%	69.2%	0.000	66.3	⚠空头62%  震荡80%	+1.42%	布林位置<0.25（宽松） & 连续阴线≥2（宽松） & 下影线/实体>2.5（严格） & MA5斜率向下（宽松） & OBV方向买压（宽松）
863	做多	优质	3	83	57	68.7%	69.8%	0.037	66.2	空头66%  震荡79%	+8.42%	ATR波动率比>1.8（严格） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & 量比>1.3（宽松）
864	做多	优质	3	83	57	68.7%	69.8%	0.037	66.2	空头66%  震荡79%	+8.42%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & RSI温和<50（宽松） & 量比>1.3（宽松）
865	做多	优质	3	83	57	68.7%	69.8%	0.037	66.2	空头66%  震荡79%	+8.42%	ATR波动率比>1.8（严格） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & 量比>1.3（宽松）
866	做多	优质	3	83	57	68.7%	69.8%	0.037	66.2	空头66%  震荡79%	+8.42%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & MA5斜率向下（宽松） & 量比>1.3（宽松）
867	做多	优质	3	30	21	70.0%	71.4%	0.051	66.2	空头67%  震荡75%	+3.60%	KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松） & 量比>1.8（严格）
868	做多	优质	3	32	22	68.8%	68.7%	0.029	66.2	空头71%	+3.28%	ATR波动率比>1.8（严格） & 连续阴线≥3（严格） & 下影线/实体>2.5（严格） & MA5斜率<-0.05%（严格） & RSI<30（严格）
869	做多	优质	3	29	20	69.0%	68.7%	0.029	66.2	空头77%	+3.06%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松） & RSI<30（严格） & 量比>1.3（宽松）
870	做多	优质	3	110	74	67.3%	71.2%	0.049	66.2	空头66%  震荡79%	+9.00%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & KDJ-J<25（宽松） & KDJ-K<25（严格） & RSI<30（严格）
871	做多	精品	3	48	35	72.9%	72.4%	0.058	66.2	空头78%  ⚠震荡58%	+7.72%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
872	做多	精品	3	48	35	72.9%	72.4%	0.058	66.2	空头77%  ⚠震荡62%	+7.72%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & 量比>1.3（宽松）
873	做多	精品	3	48	35	72.9%	72.4%	0.058	66.2	空头77%  ⚠震荡62%	+7.72%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & 量比>1.3（宽松）
874	做多	精品	3	48	35	72.9%	72.4%	0.058	66.2	空头77%  ⚠震荡62%	+7.72%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI温和<50（宽松） & 量比>1.3（宽松）
875	做多	优质	3	107	72	67.3%	71.2%	0.049	66.1	空头66%  震荡76%	+8.78%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & KDJ-K<35（宽松） & RSI<30（严格） & 量比>1.3（宽松）
876	做多	优质	1	94	65	69.1%	69.1%	0.000	66.1	空头66%  震荡83%	+10.16%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & KDJ-K<25（严格） & 量比>1.3（宽松）
877	做多	优质	1	94	65	69.1%	69.1%	0.000	66.1	空头66%  震荡83%	+10.16%	偏离MA5温和<-0.3%（宽松） & KDJ-J<15（严格） & KDJ-K<25（严格） & RSI温和<45（严格） & 量比>1.3（宽松）
878	做多	优质	3	104	70	67.3%	71.2%	0.049	66.1	空头66%  震荡79%	+8.56%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & KDJ-K<25（严格） & RSI<30（严格） & 量比温和>1.1（宽松）
879	做多	精品	3	33	26	78.8%	81.9%	0.080	66.1	空头85%  ⚠震荡50%	+8.02%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<25（严格） & RSI<30（严格）
880	做多	优质	3	47	33	70.2%	70.4%	0.043	66.1	空头75%  ⚠震荡55%	+5.78%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率向下（宽松）
881	做多	优质	3	47	33	70.2%	70.4%	0.043	66.1	空头75%  ⚠震荡55%	+5.78%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松） & RSI温和<50（宽松）
