序号	方向	层级	出现轮次	累计触发	累计命中	综合命中率	平均命中率	波动	综合评分	各状态命中率	估算总盈亏	条件组合
763	做多	优质	4	200	139	69.5%	69.5%	0.013	74.8	空头69%  震荡69%	+22.60%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 量比>1.8（严格）
764	做多	优质	5	78	55	70.5%	70.2%	0.028	74.8	空头74%  震荡68%	+9.92%	ATR波动率比>1.2（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格） & OBV方向买压（宽松） & 量比温和>1.1（宽松）
765	做多	精品	3	39	31	79.5%	80.9%	0.047	74.8	空头82%  震荡70%	+9.86%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & RSI<30（严格）
766	做空	精品	2	29	19	65.5%	65.9%	0.034	74.8	多头67%  震荡64%	+7.46%	布林中区>0.60（宽松） & 连续阳线≥2（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松）
767	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头78%  ⚠震荡50%	+6.98%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & RSI<40（宽松）
768	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头78%  ⚠震荡50%	+6.98%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & RSI<40（宽松）
769	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI<40（宽松） & 量比>1.3（宽松）
770	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & 量比>1.3（宽松）
771	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI温和<50（宽松） & 量比>1.3（宽松）
772	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & MA5斜率向下（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
773	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
774	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & 量比>1.3（宽松）
775	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & MA5斜率向下（宽松） & 量比>1.3（宽松）
776	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & 量比温和>1.1（宽松）
777	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
778	做多	优质	4	57	40	70.2%	70.1%	0.019	74.8	空头76%  ⚠震荡58%	+6.98%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & MA5斜率向下（宽松） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
779	做多	精品	5	84	62	73.8%	73.4%	0.053	74.8	空头78%  ⚠震荡60%	+14.56%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & RSI<40（宽松）
780	做多	精品	5	84	62	73.8%	73.4%	0.053	74.8	空头78%  ⚠震荡60%	+14.56%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<40（宽松）
781	做多	精品	6	107	79	73.8%	73.2%	0.059	74.7	空头78%  ⚠震荡59%	+18.58%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格）
782	做多	精品	6	110	81	73.6%	73.2%	0.059	74.7	空头77%  ⚠震荡61%	+18.80%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI温和<50（宽松）
783	做多	精品	6	107	79	73.8%	73.2%	0.059	74.7	空头78%  ⚠震荡59%	+18.58%	偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI温和<45（严格）
784	做多	精品	6	94	68	72.3%	71.8%	0.048	74.7	空头76%  ⚠震荡59%	+14.36%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
785	做多	优质	5	278	193	69.4%	70.8%	0.033	74.6	空头68%  震荡73%	+31.12%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & MA5斜率<-0.05%（严格） & 量比>1.8（严格）
786	做空	优质	3	53	31	58.5%	59.2%	0.011	74.6	多头57%  震荡67%	+8.42%	布林位置>0.75（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & 量比温和>1.1（宽松）
787	做空	优质	5	67	38	56.7%	56.7%	0.015	74.6	多头53%  震荡71%	+8.98%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格） & RSI温和>50（宽松）
788	做空	优质	5	67	38	56.7%	56.7%	0.015	74.6	多头53%  震荡71%	+8.98%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格） & MA5斜率向上（宽松）
789	做空	优质	5	199	112	56.3%	56.5%	0.014	74.6	多头56%  震荡59%	+25.46%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格） & RSI>60（宽松）
790	做多	优质	6	105	74	70.5%	70.1%	0.035	74.6	⚠多头55%  空头76%  ⚠震荡61%	+13.30%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 量比>1.3（宽松）
791	做空	优质	5	220	125	56.8%	57.1%	0.018	74.5	多头55%  震荡64%	+29.80%	布林位置>0.75（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格） & MA5斜率>0.05%（严格）
792	做多	精品	1	26	19	73.1%	73.1%	0.000	74.5	空头76%  ⚠震荡60%	+4.24%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI<40（宽松）
793	做多	精品	5	81	59	72.8%	72.5%	0.047	74.5	空头78%  ⚠震荡59%	+12.94%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & 量比>1.3（宽松）
794	做多	精品	4	47	34	72.3%	72.3%	0.037	74.5	空头78%  ⚠震荡43%	+7.18%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI<30（严格）
795	做多	精品	4	47	34	72.3%	72.3%	0.037	74.5	空头78%  ⚠震荡43%	+7.18%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI<30（严格）
796	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	ATR波动率比>1.8（严格） & 布林位置>0.85（严格） & KDJ-K>75（严格） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松）
797	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	多头70%  ⚠震荡50%	+3.44%	ATR波动率比>1.2（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & OBV方向卖压（宽松） & 量比温和>1.1（宽松）
798	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	⚠多头29%  震荡89%	+3.44%	KDJ-J>75（宽松） & KDJ-K>65（宽松） & MACD柱翻负（严格） & OBV方向卖压（宽松）
799	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	布林位置>0.85（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格）
800	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	布林中区>0.60（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥2（宽松） & OBV方向卖压（宽松）
801	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头50%	+1.72%	KDJ-J>75（宽松） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & RSI温和>50（宽松）
802	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头50%	+1.72%	布林位置>0.75（宽松） & 连续阳线≥3（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格）
803	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头71%	+1.72%	ATR波动率比>1.8（严格） & 连续阳线≥3（严格） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松）
804	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头71%	+1.72%	ATR波动率比>1.8（严格） & 偏离MA5温和>0.5%（严格） & 连续阳线≥3（严格） & MA5斜率>0.05%（严格） & 量比温和>1.1（宽松）
805	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	偏离MA5温和>0.3%（宽松） & KDJ-K>65（宽松） & 上影线/实体>2.5（严格）
806	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & RSI>60（宽松） & 上影线/实体>2.5（严格） & 量比>1.8（严格）
807	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头50%	+1.72%	ATR波动率比>1.2（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI>60（宽松） & 上影线/实体>1.5（宽松）
808	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	空头60%	+1.72%	ATR波动率比>1.8（严格） & 连续阳线≥2（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格） & 量比>1.3（宽松）
809	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	空头60%	+1.72%	ATR波动率比>1.8（严格） & 连续阳线≥2（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格） & 量比温和>1.1（宽松）
810	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	偏离MA5温和>0.5%（严格） & RSI>70（严格） & 量比>1.8（严格）
811	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	偏离MA5温和>0.5%（严格） & KDJ-K>65（宽松） & 量比>1.8（严格）
812	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & 量比>1.8（严格）
813	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-K>65（宽松） & 量比>1.3（宽松）
814	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	空头60%	+1.72%	偏离MA5温和>0.3%（宽松） & OBV方向卖压（宽松） & 量比>1.3（宽松）
815	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头60%	+1.72%	连续阳线≥2（宽松） & MACD柱<0(空头)（宽松） & RSI>70（严格） & 量比>1.8（严格）
816	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	布林位置>0.75（宽松） & KDJ-J>75（宽松） & KDJ-K>75（严格） & MACD柱翻负（严格）
817	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	KDJ-K>75（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松） & 量比>1.3（宽松）
818	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头50%	+1.72%	布林位置>0.75（宽松） & KDJ-J>75（宽松） & MACD柱翻负（严格） & RSI温和>55（严格）
819	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	布林位置>0.75（宽松） & 偏离MA5温和>0.3%（宽松） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松）
820	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	布林中区>0.65（严格） & 偏离MA5温和>0.3%（宽松） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松）
821	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	⚠多头45%  震荡100%	+3.44%	KDJ-K>65（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI温和>55（严格） & 量比>1.8（严格）
822	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头60%	+1.72%	布林位置>0.75（宽松） & KDJ-J>75（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & RSI温和>50（宽松）
823	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠震荡40%	+1.72%	连续阳线≥3（严格） & KDJ-J>75（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松） & 量比>1.8（严格）
824	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	⚠多头50%	+3.44%	ATR波动率比>1.2（宽松） & KDJ-J>75（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 量比>1.8（严格）
825	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	空头83%	+1.72%	ATR波动率比>1.2（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥2（宽松） & KDJ-J>75（宽松） & MACD柱<0(空头)（宽松）
826	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	⚠多头43%  震荡67%	+3.44%	布林位置>0.75（宽松） & 连续阳线≥3（严格） & MACD柱<0(空头)（宽松） & RSI温和>55（严格） & 上影线/实体>1.5（宽松）
827	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠震荡40%	+1.72%	连续阳线≥3（严格） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松） & 量比>1.8（严格）
828	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & RSI温和>55（严格） & 上影线/实体>2.5（严格） & 量比>1.8（严格）
829	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头80%	+1.72%	连续阳线≥2（宽松） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & 量比>1.8（严格）
830	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	ATR波动率比>1.2（宽松） & 连续阳线≥3（严格） & MACD柱<0(空头)（宽松） & RSI温和>55（严格） & 上影线/实体>1.5（宽松）
831	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	布林位置>0.85（严格） & KDJ-K>65（宽松） & MACD柱<0(空头)（宽松） & RSI>70（严格）
832	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头62%	+1.72%	MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格） & 上影线/实体>2.5（严格）
833	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	偏离MA5温和>0.3%（宽松） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松） & 量比>1.3（宽松）
834	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	连续阳线≥2（宽松） & OBV方向卖压（宽松） & 上影线/实体>1.5（宽松） & 量比>1.8（严格）
835	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头71%	+1.72%	偏离MA5温和>0.3%（宽松） & 连续阳线≥2（宽松） & 上影线/实体>2.5（严格） & 量比>1.8（严格）
836	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	震荡60%	+1.72%	MA5斜率向上（宽松） & MACD柱翻负（严格） & 上影线/实体>2.5（严格） & 量比温和>1.1（宽松）
837	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	ATR波动率比>1.2（宽松） & 偏离MA5温和>0.3%（宽松） & MACD柱<0(空头)（宽松） & 量比温和>1.1（宽松）
838	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	偏离MA5温和>0.3%（宽松） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松） & 量比温和>1.1（宽松）
839	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	ATR波动率比>1.8（严格） & KDJ-J>75（宽松） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & RSI>60（宽松）
840	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头62%	+1.72%	连续阳线≥3（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI>60（宽松） & 上影线/实体>2.5（严格）
841	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	多头62%	+3.44%	布林中区>0.60（宽松） & 连续阳线≥3（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格）
842	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	布林位置>0.85（严格） & 连续阳线≥3（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI>60（宽松）
843	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头71%	+1.72%	ATR波动率比>1.8（严格） & 偏离MA5温和>0.5%（严格） & 连续阳线≥3（严格） & RSI>60（宽松） & 量比温和>1.1（宽松）
844	做空	精品	1	40	25	62.5%	62.5%	0.000	74.5	多头64%  震荡57%	+8.60%	布林位置>0.75（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & MA5斜率>0.05%（严格）
845	做空	精品	1	32	20	62.5%	62.5%	0.000	74.5	多头62%  震荡62%	+6.88%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & MA5斜率>0.05%（严格） & 量比>1.3（宽松）
846	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头62%	+1.72%	ATR波动率比>1.8（严格） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格） & 量比>1.3（宽松）
847	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	多头64%  震荡60%	+3.44%	布林位置>0.75（宽松） & KDJ-J>85（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格）
848	做空	精品	1	16	10	62.5%	62.5%	0.000	74.5	多头62%  ⚠震荡40%	+3.44%	布林位置>0.85（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格） & 量比>1.3（宽松）
849	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头40%	+1.72%	连续阳线≥3（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格） & 量比>1.3（宽松）
850	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	布林中区>0.65（严格） & 连续阳线≥2（宽松） & MACD柱翻负（严格） & 上影线/实体>2.5（严格）
851	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	空头60%	+1.72%	ATR波动率比>1.2（宽松） & 偏离MA5温和>0.3%（宽松） & OBV方向卖压（宽松） & RSI温和>50（宽松）
852	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	KDJ-K>65（宽松） & MA5斜率向上（宽松） & MACD柱翻负（严格） & RSI>60（宽松） & 量比温和>1.1（宽松）
853	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头67%	+1.72%	KDJ-J>85（严格） & KDJ-K>75（严格） & MACD柱<0(空头)（宽松） & RSI>60（宽松） & 上影线/实体>2.5（严格）
854	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	布林中区>0.60（宽松） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & RSI>70（严格）
855	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	KDJ-K>65（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & RSI温和>55（严格） & 上影线/实体>2.5（严格）
856	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头62%	+1.72%	布林中区>0.65（严格） & KDJ-K>65（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & 上影线/实体>2.5（严格）
857	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	震荡67%	+1.72%	布林位置>0.75（宽松） & KDJ-K>75（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & 量比>1.3（宽松）
858	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头50%	+1.72%	布林位置>0.75（宽松） & KDJ-J>75（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松） & 量比>1.8（严格）
859	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头60%	+1.72%	ATR波动率比>1.2（宽松） & MA5斜率向上（宽松） & MACD柱翻负（严格） & 上影线/实体>1.5（宽松） & 量比>1.3（宽松）
860	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头71%	+1.72%	连续阳线≥2（宽松） & MA5斜率向上（宽松） & MACD柱翻负（严格） & RSI温和>55（严格） & 上影线/实体>1.5（宽松）
861	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头62%	+1.72%	布林中区>0.60（宽松） & 连续阳线≥2（宽松） & MA5斜率向上（宽松） & MACD柱翻负（严格） & 上影线/实体>1.5（宽松）
862	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头57%	+1.72%	ATR波动率比>1.8（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & RSI温和>50（宽松）
863	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头62%	+1.72%	ATR波动率比>1.8（严格） & MA5斜率向上（宽松） & MACD柱翻负（严格） & OBV方向卖压（宽松） & RSI温和>55（严格）
864	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠空头50%	+1.72%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & MACD柱<0(空头)（宽松）
865	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头50%	+1.72%	ATR波动率比>1.8（严格） & 偏离MA5温和>0.5%（严格） & KDJ-J>85（严格） & KDJ-K>65（宽松） & 量比>1.3（宽松）
866	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头60%	+1.72%	ATR波动率比>1.2（宽松） & 布林位置>0.75（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松）
867	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	多头60%	+1.72%	布林中区>0.65（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & 量比>1.3（宽松）
868	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	ATR波动率比>1.2（宽松） & KDJ-K>65（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松） & 量比>1.8（严格）
869	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	震荡100%	+1.72%	ATR波动率比>1.2（宽松） & KDJ-K>65（宽松） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松） & 上影线/实体>1.5（宽松）
870	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头50%	+1.72%	连续阳线≥2（宽松） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 量比>1.8（严格）
871	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	ATR波动率比>1.2（宽松） & 连续阳线≥2（宽松） & KDJ-J>75（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松）
872	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	ATR波动率比>1.2（宽松） & KDJ-J>75（宽松） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松） & 上影线/实体>1.5（宽松）
873	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠多头50%	+1.72%	布林位置>0.75（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松） & 量比温和>1.1（宽松）
874	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	⚠空头40%	+1.72%	ATR波动率比>1.2（宽松） & 布林位置>0.75（宽松） & 连续阳线≥3（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松）
875	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	-	+1.72%	ATR波动率比>1.2（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松） & 量比>1.3（宽松）
876	做空	精品	1	8	5	62.5%	62.5%	0.000	74.5	震荡60%	+1.72%	布林中区>0.65（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格） & 量比温和>1.1（宽松）
877	做多	精品	6	103	76	73.8%	73.1%	0.059	74.5	空头78%  ⚠震荡59%	+17.82%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格）
878	做多	精品	6	103	76	73.8%	73.1%	0.059	74.5	空头78%  ⚠震荡61%	+17.82%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松）
879	做多	精品	6	96	69	71.9%	71.6%	0.047	74.5	空头76%  ⚠震荡59%	+14.04%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
880	做多	优质	5	82	58	70.7%	70.8%	0.033	74.5	空头76%  ⚠震荡53%	+10.68%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松） & RSI温和<50（宽松）
881	做多	优质	5	106	73	68.9%	69.8%	0.025	74.5	空头66%  震荡84%	+11.04%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<25（严格） & 量比>1.8（严格）
882	做多	精品	2	23	17	73.9%	74.6%	0.032	74.4	⚠空头60%  震荡85%	+4.02%	下影线/实体>2.5（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & RSI温和<50（宽松）
883	做多	优质	4	60	42	70.0%	70.1%	0.019	74.4	空头77%  ⚠震荡50%	+7.20%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & RSI<40（宽松）
884	做多	优质	4	60	42	70.0%	70.1%	0.019	74.4	空头77%  ⚠震荡50%	+7.20%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松） & RSI<40（宽松）
